ChargeThreshold_fC,Probability,CrossSection_cm2
36.95919410136604,0.9896389493466136,3.958555797386455e-10
38.28036068012016,0.9894424668429634,3.9577698673718544e-10
39.6487545096642,0.9893078884347234,3.957231553738894e-10
41.066063804984054,0.9891319336811535,3.9565277347246146e-10
42.53403712905948,0.9889456267066735,3.955782506826695e-10
44.054485550101305,0.9888111133009935,3.9552444532039745e-10
45.62928487590287,0.9886143947461534,3.954457578984614e-10
47.26037796806171,0.9884176800135734,3.953670720054294e-10
48.94977713892683,0.9882726679818434,3.9530906719273744e-10
50.69956663422923,0.9881068551608935,3.9524274206435746e-10
52.51190520445762,0.9878686558964934,3.9514746235859745e-10
54.38902876815221,0.9876098471559834,3.9504393886239343e-10
56.333253170402514,0.9872890221724634,3.949156088689854e-10
58.34697703995193,0.9870716285923434,3.948286514369374e-10
60.4326847484344,0.9868227706301035,3.9472910825204143e-10
62.59294947539355,0.9865429253365534,3.946171701346214e-10
64.8304363828659,0.9862530744685135,3.9450122978740546e-10
67.14790590344514,0.9859524103390436,3.943809641356175e-10
69.54821714588323,0.9857138956237735,3.942855582495095e-10
72.03433142243026,0.9854236249680036,3.941694499872015e-10
74.60931590226495,0.9851643182230636,3.940657272892255e-10
77.27634739552302,0.9847806831121736,3.939122732448695e-10
80.03871627259183,0.9843658722974435,3.937463489189775e-10
82.89983052350637,0.9837227254860036,3.934890901944015e-10
85.86321996245492,0.9825604133842937,3.930241653537175e-10
88.9325405825822,0.9793807024893936,3.917522809957575e-10
92.11157906646146,0.9716730470335735,3.8866921881342947e-10
95.4042574578007,0.9517269256351535,3.8069077025406147e-10
98.81463800014713,0.9098730056434138,3.639492022573656e-10
102.34692814855859,0.8322807007367748,3.3291228029471e-10
106.00548576042566,0.707802000716456,2.8312080028658246e-10
109.79482447184789,0.5469041726533865,2.1876166906135465e-10
113.71961926619703,0.3704234674893013,1.4816938699572053e-10
117.78471224173867,0.21691131814639505,8.676452725855804e-11
121.99511858542597,0.10835698932365515,4.3342795729462064e-11
126.35603276023637,0.047368369819877264,1.8947347927950908e-11
130.8728349136854,0.019640756699228806,7.856302679691523e-12
135.55109751542258,0.010376306135449558,4.150522454179824e-12
140.39659223209983,0.007634957382190333,3.0539829528761336e-12
145.4152970479922,0.006887316697890638,2.7549266791562554e-12
150.61340364015706,0.006451114186690538,2.5804456746762156e-12
155.99732501723128,0.005994801862639433,2.397920745055774e-12
161.5737034312887,0.005662678476489673,2.26507139059587e-12
167.3494185725197,0.0052687440118656375,2.1074976047462552e-12
173.33159605684378,0.004967892653635936,1.9871570614543747e-12
179.5276162169248,0.004635933610915963,1.8543734443663853e-12
185.94512320743658,0.004324276171506499,1.7297104686026e-12
192.59203443580967,0.003992339125316649,1.5969356501266598e-12
199.47655033009565,0.003587877548907418,1.4351510195629675e-12
206.60716445600124,0.0031732915163077994,1.26931660652312e-12
213.99267399557058,0.0028413757589479793,1.136550303579192e-12
221.6421906004452,0.0024163738066978113,9.665495226791248e-13
229.56515163309243,0.0020225343631785652,8.090137452714262e-13
237.7713318098689,0.0016185624760680366,6.474249904272147e-13
246.27085526028543,0.0013282901533183758,5.313160613273504e-13
255.0742080173486,0.0009655366104081622,3.8621464416326495e-13
264.19225095438986,0.000716188558358117,2.8647542334324684e-13
273.636233184345,0.0004570104669082502,1.8280418676330013e-13
283.41780593800996,0.0003115035527080181,1.2460142108320727e-13
293.5490369383984,0.0001869937936979113,7.479751747916453e-14
304.0424252889346,8.339183570991735e-05,3.3356734283966945e-14
314.91091689384876,2.12307782600692e-05,8.492311304027682e-15
326.1679204297996,1.0673543590237387e-05,4.269417436094956e-15
337.82732388842834,1.0525578660162864e-05,4.2102314640651465e-15
349.9035117102521,6.859089015051723e-08,2.7436356060206896e-17
362.41138253103935,9.7396201454103e-09,3.895848058164121e-18
